mmsi,lat,long,sog,rot,cog,datetimestamp
226158000,48.3605,-5.220165,12.8,0,319,14/03/2016 18:58:27
226158000,48.3605,-5.2199984,12.8,-126,319,14/03/2016 18:58:25
226158000,48.36017,-5.2198315,12.9,127,319,14/03/2016 18:58:22
226158000,48.36,-5.219665,12.8,127,319,14/03/2016 18:58:19
226158000,48.359833,-5.2193317,12.9,127,319,14/03/2016 18:58:12
226158000,48.348,-5.2038317,12.8,-126,320,14/03/2016 18:53:49
226158000,48.335,-5.186498,12.6,0,319,14/03/2016 18:48:52
226158000,48.334667,-5.186165,12.6,-126,319,14/03/2016 18:48:47
226158000,48.3345,-5.1859984,12.6,0,319,14/03/2016 18:48:45
226158000,48.3345,-5.1859984,12.6,127,319,14/03/2016 18:48:41
226158000,48.33433,-5.185665,12.6,127,319,14/03/2016 18:48:38
226158000,48.334167,-5.185498,12.6,127,319,14/03/2016 18:48:34
226158000,48.33383,-5.1849985,12.6,-126,319,14/03/2016 18:48:28
226158000,48.3335,-5.184665,12.6,0,319,14/03/2016 18:48:21
226158000,48.3215,-5.1694984,12.7,127,318,14/03/2016 18:43:52
226158000,48.3085,-5.152165,12.6,0,318,14/03/2016 18:38:58
226158000,48.308167,-5.151665,12.6,0,317,14/03/2016 18:38:49
226158000,48.308,-5.1514983,12.6,-126,317,14/03/2016 18:38:46
226158000,48.3075,-5.1508317,12.6,0,317,14/03/2016 18:38:37
226158000,48.295,-5.134498,12.6,0,317,14/03/2016 18:33:52
226158000,48.258667,-5.0859985,12.6,127,318,14/03/2016 18:20:01
226158000,48.257668,-5.084998,12.6,127,317,14/03/2016 18:19:41
226158000,48.2415,-5.062832,12.3,127,319,14/03/2016 18:13:19
226158000,48.240665,-5.0618315,12.3,127,320,14/03/2016 18:13:02
226158000,48.237835,-5.058165,12.3,127,318,14/03/2016 18:11:54
226158000,48.23683,-5.056665,12.3,-126,318,14/03/2016 18:11:32
226158000,48.231,-5.0489984,12.2,0,318,14/03/2016 18:09:15
226158000,48.226334,-5.042665,12.1,-126,319,14/03/2016 18:07:21
226158000,48.2245,-5.040165,12.1,-126,319,14/03/2016 18:06:38
226158000,48.224335,-5.0398316,12.1,-126,319,14/03/2016 18:06:32
226158000,48.223167,-5.0384984,12.1,-126,319,14/03/2016 18:06:08
226158000,48.220833,-5.035665,12.1,127,317,14/03/2016 18:05:14
226158000,48.220833,-5.035498,12.1,0,317,14/03/2016 18:05:11
226158000,48.220665,-5.0353317,12.1,127,317,14/03/2016 18:05:08
226158000,48.219,-5.0329986,12.1,-126,319,14/03/2016 18:04:28
226158000,48.218834,-5.0328317,12.1,-126,319,14/03/2016 18:04:25
226158000,48.218166,-5.032165,12.1,0,318,14/03/2016 18:04:11
226158000,48.218166,-5.032165,12.1,127,318,14/03/2016 18:04:08
226158000,48.217834,-5.031665,12.1,-126,317,14/03/2016 18:04:00
226158000,48.216667,-5.029832,12.2,0,318,14/03/2016 18:03:31
226158000,48.2165,-5.029832,12.1,0,318,14/03/2016 18:03:28
226158000,48.213165,-5.0253315,12.1,127,317,14/03/2016 18:02:11
226158000,48.213,-5.025165,12,127,317,14/03/2016 18:02:04
226158000,48.212833,-5.024832,12,127,317,14/03/2016 18:02:00
226158000,48.212666,-5.024665,12,0,317,14/03/2016 18:01:57
226158000,48.2125,-5.0244985,12,0,317,14/03/2016 18:01:54
226158000,48.212334,-5.024165,12,-126,317,14/03/2016 18:01:50
226158000,48.212334,-5.0239983,12,127,317,14/03/2016 18:01:48
226158000,48.212,-5.023665,12,-126,318,14/03/2016 18:01:41
226158000,48.211666,-5.0233316,12,-126,318,14/03/2016 18:01:34
226158000,48.211666,-5.023165,12,0,318,14/03/2016 18:01:31
226158000,48.210667,-5.0219984,12,0,318,14/03/2016 18:01:11
226158000,48.2105,-5.0218315,12,127,318,14/03/2016 18:01:07
226158000,48.210335,-5.021665,12,127,318,14/03/2016 18:01:04
226158000,48.210335,-5.021498,12,0,318,14/03/2016 18:01:00
226158000,48.210167,-5.021332,12,127,318,14/03/2016 18:00:58
226158000,48.21,-5.0208316,12,-126,318,14/03/2016 18:00:50
226158000,48.209835,-5.0208316,12,127,318,14/03/2016 18:00:48
226158000,48.209667,-5.020332,12,-126,318,14/03/2016 18:00:41
