mmsi,lat,long,sog,rot,cog,datetimestamp
577228000,-5.194665,48.576164,7.8,-127,13,2015-12-09 12:38:41
577228000,-5.208165,48.43933,8.4,-127,10,2015-12-09 11:38:40
577228000,-4.985035,48.265244,8.2,-127,297,2015-12-09 09:38:39
577228000,-4.9481635,48.244167,6,-127,318,2015-12-09 09:20:31
577228000,-4.938065,48.238613,5.7,-127,310,2015-12-09 09:14:40
577228000,-4.916498,48.2275,4,-127,315,2015-12-09 09:02:39
577228000,-4.90483,48.221832,6.6,-127,302,2015-12-09 08:56:30
577228000,-4.89531,48.21628,4.5,-127,319,2015-12-09 08:50:39
577228000,-4.8881636,48.211998,2.3,-127,298,2015-12-09 08:44:29
577228000,-4.87146,48.202557,2,-127,317,2015-12-09 08:26:40
577228000,-4.8648367,48.199097,3.1,-127,298,2015-12-09 08:20:29
577228000,-4.8593316,48.1965,3.4,-127,286,2015-12-09 08:14:39
577228000,-4.8529267,48.19351,3.8,-127,299,2015-12-09 08:08:30
577228000,-4.8475566,48.190697,3.3,-127,298,2015-12-09 08:02:40
577228000,-4.8421636,48.187996,3.2,-127,324,2015-12-09 07:56:30
577228000,-4.8361835,48.18508,3,-127,295,2015-12-09 07:50:39
577228000,-4.8292484,48.181984,2.8,-127,301,2015-12-09 07:44:30
577228000,-4.8229985,48.179165,3.2,-127,308,2015-12-09 07:38:39
577228000,-4.81799,48.176758,4.3,-127,302,2015-12-09 07:32:30
577228000,-4.81256,48.173046,2.7,-127,310,2015-12-09 07:26:40
577228000,-4.8073635,48.17063,2.1,-127,300,2015-12-09 07:20:29
577228000,-4.8018317,48.16867,1.7,-127,335,2015-12-09 07:14:39
577228000,-4.7953315,48.166496,2.5,-127,290,2015-12-09 07:08:29
577228000,-4.789837,48.163776,2.4,-127,310,2015-12-09 07:02:39
577228000,-4.784165,48.161835,2.9,-127,263,2015-12-09 06:56:30
577228000,-4.7787185,48.160084,2.6,-127,312,2015-12-09 06:50:40
577228000,-4.7728915,48.15748,2,-127,315,2015-12-09 06:44:29
577228000,-4.7683315,48.155495,3.5,-127,284,2015-12-09 06:38:40
577228000,-4.7683315,48.155495,3.5,-127,284,2015-12-09 06:38:40
577228000,-4.7614965,48.15266,3.6,-127,294,2015-12-09 06:32:31
577228000,-4.7559967,48.148827,2.9,-127,349,2015-12-09 06:26:41
577228000,-4.7522535,48.14319,3.3,-127,358,2015-12-09 06:20:30
577228000,-4.748133,48.138405,3,-127,289,2015-12-09 06:14:40
577228000,-4.743,48.136078,1.5,-127,309,2015-12-09 06:08:30
577228000,-4.73933,48.134163,1.7,-127,298,2015-12-09 06:02:40
577228000,-4.734165,48.13133,1.8,-127,1,2015-12-09 05:56:31
577228000,-4.72724,48.128166,2.7,-127,315,2015-12-09 05:50:39
577228000,-4.7210684,48.125107,2.7,-127,307,2015-12-09 05:44:30
577228000,-4.7154984,48.12266,1.7,-127,304,2015-12-09 05:38:41
577228000,-4.7154984,48.12266,1.7,-127,304,2015-12-09 05:38:40
577228000,-4.7096634,48.119995,2.5,-127,306,2015-12-09 05:32:31
577228000,-4.705135,48.117813,3.6,-127,307,2015-12-09 05:26:39
577228000,-4.700733,48.115627,2.8,-127,303,2015-12-09 05:20:29
577228000,-4.696165,48.113167,2.7,-127,334,2015-12-09 05:14:39
577228000,-4.6870766,48.108334,3.1,-127,292,2015-12-09 05:02:40
577228000,-4.681882,48.104702,2,-127,327,2015-12-09 04:56:29
577228000,-4.6778316,48.101334,3.1,-127,306,2015-12-09 04:50:40
577228000,-4.672905,48.09756,3.4,-127,310,2015-12-09 04:44:30
577228000,-4.669625,48.094223,2.1,-127,309,2015-12-09 04:38:39
577228000,-4.6703315,48.098503,4.1,-127,166,2015-12-09 04:32:30
577228000,-4.6728535,48.105354,4.5,-127,193,2015-12-09 04:26:40
577228000,-4.677665,48.1195,4,-127,190,2015-12-09 04:14:40
577228000,-4.676163,48.132504,2.9,-127,186,2015-12-09 04:02:39
577228000,-4.6749983,48.138664,5.3,-127,218,2015-12-09 03:56:31
577228000,-4.6741633,48.14533,4.8,-127,138,2015-12-09 03:50:40
577228000,-4.672663,48.151165,3.3,-127,161,2015-12-09 03:44:30
577228000,-4.671088,48.15695,3.6,-127,190,2015-12-09 03:38:40
577228000,-4.671088,48.15695,3.6,-127,190,2015-12-09 03:38:40
577228000,-4.6696534,48.16159,1.3,-127,105,2015-12-09 03:32:29
577228000,-4.6677485,48.168407,3.8,-127,204,2015-12-09 03:20:30
577228000,-4.6661634,48.17433,3.5,-127,185,2015-12-09 03:14:39
577228000,-4.66483,48.180996,3.8,-127,189,2015-12-09 03:08:30
577228000,-4.66575,48.187565,3.5,-127,191,2015-12-09 03:02:40
577228000,-4.6659184,48.194546,3.7,-127,188,2015-12-09 02:56:30
577228000,-4.6673317,48.201,3.1,-127,163,2015-12-09 02:50:41
577228000,-4.670223,48.2064,4.1,-127,155,2015-12-09 02:44:30
577228000,-4.67306,48.210506,0.5,-127,32,2015-12-09 02:38:40
577228000,-4.673735,48.21268,3.7,-127,166,2015-12-09 02:32:30
577228000,-4.674595,48.216267,2.4,-127,135,2015-12-09 02:26:40
577228000,-4.675165,48.219833,2.6,-127,185,2015-12-09 02:20:29
577228000,-4.6754966,48.22349,2.3,-127,157,2015-12-09 02:14:39
577228000,-4.6757565,48.22723,1.2,-127,113,2015-12-09 02:08:29
577228000,-4.675832,48.22683,3.2,-127,327,2015-12-09 02:02:41
577228000,-4.673165,48.22349,1.5,-127,328,2015-12-09 01:56:31
577228000,-4.6731334,48.221565,2.3,-127,337,2015-12-09 01:50:40
577228000,-4.6706285,48.21913,2.4,-127,348,2015-12-09 01:44:29
577228000,-4.665665,48.215492,5,-127,301,2015-12-09 01:38:40
577228000,-4.665665,48.215492,5,-127,301,2015-12-09 01:38:40
577228000,-4.6603317,48.210495,3.1,-127,321,2015-12-09 01:32:30
577228000,-4.6554966,48.20616,4.4,-127,314,2015-12-09 01:26:39
577228000,-4.6497984,48.200905,3.6,-127,353,2015-12-09 01:20:29
577228000,-4.646165,48.1965,2.3,-127,353,2015-12-09 01:14:39
577228000,-4.642025,48.191967,3,-127,335,2015-12-09 01:08:29
577228000,-4.638067,48.18833,3.4,-127,328,2015-12-09 01:02:39
577228000,-4.633405,48.183853,3,-127,312,2015-12-09 00:56:30
577228000,-4.629665,48.1805,3.4,-127,332,2015-12-09 00:50:40
577228000,-4.627665,48.173836,3.6,-127,354,2015-12-09 00:44:29
577228000,-4.625933,48.16801,4,-127,352,2015-12-09 00:38:40
577228000,-4.6230083,48.161427,3.6,-127,332,2015-12-09 00:32:30
577228000,-4.620165,48.155834,3.4,-127,349,2015-12-09 00:26:40
577228000,-4.6175885,48.150505,3.4,-127,329,2015-12-09 00:20:29
577228000,-4.614468,48.14555,3.4,-127,329,2015-12-09 00:14:40
577228000,-4.6118317,48.141335,2.1,-127,336,2015-12-09 00:08:31
577228000,-4.609165,48.13833,3.3,-127,334,2015-12-09 00:02:39
577228000,-4.605332,48.13383,4.5,-127,332,2015-12-08 23:56:30
577228000,-4.602665,48.12767,3.9,-127,323,2015-12-08 23:50:41
577228000,-4.6008782,48.12233,1.9,-127,344,2015-12-08 23:44:30
577228000,-4.598212,48.117058,3.8,-127,356,2015-12-08 23:38:40
577228000,-4.598212,48.117058,3.8,-127,356,2015-12-08 23:38:40
577228000,-4.591545,48.105145,4.4,-127,335,2015-12-08 23:26:40
577228000,-4.58863,48.100292,4.5,-127,343,2015-12-08 23:20:29
577228000,-4.587165,48.09533,1.6,-127,23,2015-12-08 23:14:39
577228000,-4.58444,48.115845,3.3,-127,194,2015-12-08 22:44:30
577228000,-4.5805383,48.127563,1.2,-127,248,2015-12-08 22:14:39
577228000,-4.584602,48.12946,2,-127,322,2015-12-08 21:44:30
577228000,-4.584365,48.126377,0.7,-127,341,2015-12-08 21:38:40
577228000,-4.584365,48.126377,0.7,-127,341,2015-12-08 21:38:39
577228000,-4.5843215,48.123665,2.4,-127,347,2015-12-08 21:32:30
577228000,-4.5823317,48.11783,2.1,-127,316,2015-12-08 21:20:30
