mmsi,lat,long,sog,rot,cog,datetimestamp
538004506,-4.741165,48.135,8.3,0,260,2015-10-27 19:46:04
538004506,-4.740665,48.135,8.3,0,260,2015-10-27 19:45:55
538004506,-4.7399983,48.135166,8.4,0,261,2015-10-27 19:45:45
538004506,-4.739498,48.135166,8.3,0,262,2015-10-27 19:45:35
538004506,-4.738332,48.135334,8.2,0,260,2015-10-27 19:45:15
538004506,-4.514332,48.1555,7.6,0,246,2015-10-27 18:44:05
538004506,-4.514332,48.155666,7.6,127,243,2015-10-27 18:44:01
538004506,-4.5139985,48.155666,7.8,127,237,2015-10-27 18:43:58
538004506,-4.5139985,48.155666,7.8,127,237,2015-10-27 18:43:58
538004506,-4.5139985,48.155666,7.9,127,235,2015-10-27 18:43:54
538004506,-4.5139985,48.155666,7.9,127,235,2015-10-27 18:43:54
538004506,-4.5138316,48.155666,8,127,230,2015-10-27 18:43:51
538004506,-4.513665,48.155834,8.3,127,227,2015-10-27 18:43:48
538004506,-4.513665,48.155834,8.3,127,227,2015-10-27 18:43:47
538004506,-4.5134983,48.155834,8.3,127,225,2015-10-27 18:43:46
538004506,-4.513332,48.156,8.5,127,222,2015-10-27 18:43:41
538004506,-4.513332,48.156,8.5,127,222,2015-10-27 18:43:41
538004506,-4.513165,48.156,8.6,127,219,2015-10-27 18:43:38
538004506,-4.513165,48.156,8.6,127,219,2015-10-27 18:43:37
538004506,-4.512998,48.156,8.6,127,218,2015-10-27 18:43:35
538004506,-4.512998,48.156,8.6,127,218,2015-10-27 18:43:35
538004506,-4.512998,48.156166,8.7,127,217,2015-10-27 18:43:33
538004506,-4.512665,48.156334,8.9,127,214,2015-10-27 18:43:28
538004506,-4.512665,48.156334,8.9,127,213,2015-10-27 18:43:25
538004506,-4.5124984,48.1565,9.1,127,210,2015-10-27 18:43:21
538004506,-4.5123315,48.156666,9.1,127,210,2015-10-27 18:43:18
538004506,-4.5123315,48.156666,9.2,127,209,2015-10-27 18:43:15
538004506,-4.5123315,48.156666,9.2,127,209,2015-10-27 18:43:14
538004506,-4.511998,48.157,9.3,127,208,2015-10-27 18:43:08
538004506,-4.511665,48.1575,9.6,127,203,2015-10-27 18:42:55
538004506,-4.5114985,48.157833,9.7,127,204,2015-10-27 18:42:47
538004506,-4.471832,48.212166,4.1,127,191,2015-10-27 18:17:31
538004506,-4.471832,48.212166,4.1,127,189,2015-10-27 18:17:29
538004506,-4.471832,48.212334,4.1,127,185,2015-10-27 18:17:25
538004506,-4.471832,48.212334,4.1,127,184,2015-10-27 18:17:22
538004506,-4.471832,48.2125,4.1,127,181,2015-10-27 18:17:18
538004506,-4.471832,48.2125,4.1,127,178,2015-10-27 18:17:14
538004506,-4.471832,48.2125,4.1,127,178,2015-10-27 18:17:12
538004506,-4.471832,48.212666,4.1,127,175,2015-10-27 18:17:09
538004506,-4.471832,48.212666,4,127,172,2015-10-27 18:17:04
538004506,-4.471832,48.212833,4,127,171,2015-10-27 18:17:01
538004506,-4.471832,48.212833,4.1,127,169,2015-10-27 18:16:59
538004506,-4.471832,48.212833,4,127,167,2015-10-27 18:16:54
538004506,-4.471832,48.213,4,127,164,2015-10-27 18:16:50
538004506,-4.471832,48.213,4,127,163,2015-10-27 18:16:49
538004506,-4.471832,48.213165,4,127,161,2015-10-27 18:16:44
538004506,-4.471832,48.213165,4.1,127,158,2015-10-27 18:16:42
538004506,-4.471832,48.213333,4,127,155,2015-10-27 18:16:34
538004506,-4.471998,48.213333,4,127,154,2015-10-27 18:16:31
538004506,-4.471998,48.213333,3.9,127,155,2015-10-27 18:16:29
538004506,-4.471998,48.2135,3.9,127,152,2015-10-27 18:16:24
538004506,-4.471998,48.2135,3.9,127,152,2015-10-27 18:16:21
538004506,-4.472165,48.213665,3.8,127,148,2015-10-27 18:16:14
538004506,-4.472165,48.213665,3.8,127,148,2015-10-27 18:16:11
538004506,-4.472165,48.213665,3.8,127,147,2015-10-27 18:16:09
538004506,-4.4723315,48.213833,3.7,127,145,2015-10-27 18:16:04
538004506,-4.4723315,48.213833,3.7,127,144,2015-10-27 18:16:01
538004506,-4.4723315,48.213833,3.7,127,142,2015-10-27 18:15:59
538004506,-4.4723315,48.213833,3.7,127,141,2015-10-27 18:15:55
538004506,-4.4724984,48.214,3.6,127,137,2015-10-27 18:15:51
538004506,-4.4724984,48.214,3.6,127,137,2015-10-27 18:15:49
538004506,-4.4724984,48.214,3.6,127,136,2015-10-27 18:15:45
538004506,-4.4724984,48.21417,3.6,127,134,2015-10-27 18:15:42
538004506,-4.472665,48.21417,3.6,127,133,2015-10-27 18:15:39
538004506,-4.472665,48.21417,3.5,127,134,2015-10-27 18:15:34
538004506,-4.4728317,48.214333,3.5,127,130,2015-10-27 18:15:29
538004506,-4.4749985,48.2165,0.7,0,176,2015-10-27 18:05:29
538004506,-4.4749985,48.216667,0.7,0,179,2015-10-27 18:05:17
538004506,-4.4749985,48.216667,0.7,0,180,2015-10-27 18:05:07
538004506,-4.4749985,48.216667,0.6,0,179,2015-10-27 18:04:57
538004506,-4.4749985,48.216667,0.5,0,178,2015-10-27 18:04:47
538004506,-4.4749985,48.216667,0.5,0,174,2015-10-27 18:04:37
538004506,-4.4749985,48.216835,0,0,273,2015-10-27 18:03:22
538004506,-4.4749985,48.216835,0,0,282,2015-10-27 18:00:22
538004506,-4.4748316,48.216835,0,0,46,2015-10-27 17:57:22
538004506,-4.4748316,48.216835,0,0,46,2015-10-27 17:54:22
538004506,-4.4748316,48.216835,0,0,65,2015-10-27 17:51:22
538004506,-4.4749985,48.216835,0.1,0,70,2015-10-27 17:48:23
538004506,-4.4749985,48.216835,0.1,0,70,2015-10-27 17:48:22
538004506,-4.475165,48.216835,0,0,70,2015-10-27 17:45:23
538004506,-4.475165,48.216835,0,0,217,2015-10-27 17:42:22
538004506,-4.4749985,48.216835,0.1,0,271,2015-10-27 17:39:22
538004506,-4.4748316,48.216835,0,0,262,2015-10-27 17:36:22
538004506,-4.474665,48.216835,0.1,0,182,2015-10-27 17:33:22
538004506,-4.474665,48.216835,0.1,0,3,2015-10-27 17:30:22
538004506,-4.474665,48.216835,0,0,162,2015-10-27 17:27:22
538004506,-4.4748316,48.216835,0,0,12,2015-10-27 17:24:22
538004506,-4.4748316,48.216835,0,0,221,2015-10-27 17:21:21
538004506,-4.4748316,48.216835,0.1,0,244,2015-10-27 17:18:21
538004506,-4.474665,48.216835,0.1,0,315,2015-10-27 17:15:21
538004506,-4.4744983,48.216835,0.1,0,247,2015-10-27 17:12:21
538004506,-4.4744983,48.216835,0,0,55,2015-10-27 17:09:21
538004506,-4.474665,48.216835,0,0,53,2015-10-27 17:06:21
538004506,-4.4748316,48.216835,0.1,0,227,2015-10-27 17:00:21
538004506,-4.474665,48.216835,0.2,0,283,2015-10-27 16:57:21
538004506,-4.4744983,48.216835,0,0,228,2015-10-27 16:54:21
538004506,-4.4744983,48.216835,0,0,78,2015-10-27 16:51:21
538004506,-4.474665,48.216835,0,0,84,2015-10-27 16:48:21
538004506,-4.474665,48.216835,0,0,84,2015-10-27 16:48:21
538004506,-4.474665,48.216835,0,0,216,2015-10-27 16:45:20
538004506,-4.4744983,48.216835,0.2,0,274,2015-10-27 16:42:20
538004506,-4.474332,48.216835,0.1,0,330,2015-10-27 16:39:21
538004506,-4.474165,48.216835,0.1,0,221,2015-10-27 16:36:20
538004506,-4.4748316,48.216835,0.2,0,268,2015-10-27 16:24:20
538004506,-4.4744983,48.216835,0.2,0,290,2015-10-27 16:21:20
538004506,-4.474165,48.216835,0.2,0,237,2015-10-27 16:18:19
538004506,-4.474332,48.216835,0.2,0,63,2015-10-27 16:15:20
538004506,-4.474665,48.216835,0.2,0,73,2015-10-27 16:12:20
538004506,-4.4748316,48.216835,0.1,0,153,2015-10-27 16:09:19
538004506,-4.4748316,48.216835,0.2,0,284,2015-10-27 16:06:19
538004506,-4.4744983,48.216835,0.2,0,300,2015-10-27 16:03:20
538004506,-4.474332,48.216835,0.2,0,218,2015-10-27 16:00:19
538004506,-4.4749985,48.216835,0.4,0,75,2015-10-27 15:54:19
538004506,-4.475332,48.216835,0.2,0,122,2015-10-27 15:51:19
538004506,-4.475165,48.216835,0.2,0,295,2015-10-27 15:48:19
538004506,-4.475165,48.216835,0.2,0,295,2015-10-27 15:48:19
538004506,-4.4748316,48.216835,0.3,0,259,2015-10-27 15:45:19
538004506,-4.4748316,48.216835,0.2,0,40,2015-10-27 15:39:18
538004506,-4.4749985,48.216835,0,0,191,2015-10-27 15:36:19
538004506,-4.4749985,48.217,0.1,0,277,2015-10-27 15:33:19
538004506,-4.4749985,48.217,0.1,0,277,2015-10-27 15:33:18
538004506,-4.4748316,48.216835,0.1,0,303,2015-10-27 15:30:19
538004506,-4.4749985,48.216835,0.1,0,49,2015-10-27 15:21:18
538004506,-4.4749985,48.216835,0,0,246,2015-10-27 15:18:18
538004506,-4.4749985,48.216835,0,0,266,2015-10-27 15:15:18
538004506,-4.4749985,48.216835,0,0,69,2015-10-27 15:12:18
538004506,-4.4749985,48.216835,0,0,88,2015-10-27 15:09:18
538004506,-4.475165,48.216835,0,0,59,2015-10-27 15:06:18
538004506,-4.475165,48.216835,0.1,0,238,2015-10-27 15:03:18
538004506,-4.4749985,48.216835,0,0,293,2015-10-27 15:00:18
538004506,-4.4749985,48.216835,0,0,218,2015-10-27 14:57:18
538004506,-4.4748316,48.216835,0,0,43,2015-10-27 14:54:18
538004506,-4.4749985,48.216835,0,0,244,2015-10-27 14:51:17
538004506,-4.4749985,48.216835,0,0,19,2015-10-27 14:48:18
538004506,-4.4749985,48.216835,0,0,19,2015-10-27 14:48:17
538004506,-4.4749985,48.216835,0,0,89,2015-10-27 14:45:18
538004506,-4.4749985,48.216835,0,0,317,2015-10-27 14:39:17
538004506,-4.4748316,48.216835,0.1,0,243,2015-10-27 14:36:17
538004506,-4.474665,48.216835,0,0,354,2015-10-27 14:33:17
538004506,-4.474665,48.216835,0,0,354,2015-10-27 14:33:17
538004506,-4.4748316,48.216835,0.1,0,129,2015-10-27 14:30:17
538004506,-4.4748316,48.216835,0,0,351,2015-10-27 14:27:17
538004506,-4.474665,48.216835,0,0,65,2015-10-27 14:24:17
538004506,-4.474665,48.216835,0.1,0,115,2015-10-27 14:21:16
538004506,-4.4748316,48.216835,0.1,0,87,2015-10-27 14:18:17
538004506,-4.4749985,48.216835,0.1,0,82,2015-10-27 14:15:17
538004506,-4.4749985,48.216835,0,0,61,2015-10-27 14:12:16
538004506,-4.4749985,48.216835,0,0,202,2015-10-27 14:09:16
538004506,-4.4749985,48.216835,0,0,296,2015-10-27 14:06:16
538004506,-4.4749985,48.216835,0,0,280,2015-10-27 14:03:16
538004506,-4.4749985,48.216835,0,0,314,2015-10-27 14:00:17
538004506,-4.4748316,48.216835,0,0,291,2015-10-27 13:57:16
538004506,-4.4748316,48.216835,0,0,97,2015-10-27 13:54:16
538004506,-4.4749985,48.216835,0.1,0,69,2015-10-27 13:51:15
538004506,-4.475165,48.216835,0,0,68,2015-10-27 13:48:16
538004506,-4.475165,48.216835,0,0,284,2015-10-27 13:45:16
538004506,-4.4748316,48.216835,0.1,0,273,2015-10-27 13:42:15
538004506,-4.4748316,48.216835,0.1,0,83,2015-10-27 13:39:16
538004506,-4.4749985,48.216835,0.1,0,54,2015-10-27 13:36:16
538004506,-4.475165,48.216835,0,0,63,2015-10-27 13:33:15
538004506,-4.475165,48.216835,0,0,63,2015-10-27 13:33:15
538004506,-4.475165,48.216835,0.2,0,278,2015-10-27 13:30:15
538004506,-4.4748316,48.216835,0.1,0,282,2015-10-27 13:27:15
538004506,-4.474665,48.216835,0,0,160,2015-10-27 13:24:15
538004506,-4.4748316,48.217,0.1,0,52,2015-10-27 13:21:16
538004506,-4.475165,48.216835,0.1,0,318,2015-10-27 13:15:15
538004506,-4.4749985,48.216835,0.1,0,275,2015-10-27 13:12:15
538004506,-4.4748316,48.216835,0.1,0,268,2015-10-27 13:09:15
538004506,-4.474665,48.216835,0,0,200,2015-10-27 13:06:14
538004506,-4.474665,48.216835,0,0,200,2015-10-27 13:03:15
538004506,-4.474665,48.216835,0,0,200,2015-10-27 13:00:15
538004506,-4.474665,48.216835,0,0,200,2015-10-27 12:57:14
538004506,-4.474665,48.216835,0,0,200,2015-10-27 12:54:14
538004506,-4.474665,48.216835,0,0,200,2015-10-27 12:51:14
538004506,-4.474665,48.216835,0,0,345,2015-10-27 12:48:15
538004506,-4.474665,48.216835,0,0,345,2015-10-27 12:48:14
538004506,-4.474665,48.216835,0.1,0,6,2015-10-27 12:45:14
538004506,-4.474665,48.216835,0,0,122,2015-10-27 12:42:14
538004506,-4.474665,48.216835,0,0,122,2015-10-27 12:39:14
538004506,-4.474665,48.216835,0,0,145,2015-10-27 12:36:14
538004506,-4.4748316,48.216835,0,0,283,2015-10-27 12:33:14
538004506,-4.4748316,48.216835,0,0,283,2015-10-27 12:33:13
538004506,-4.4748316,48.216835,0,0,283,2015-10-27 12:30:14
538004506,-4.4748316,48.216835,0,0,283,2015-10-27 12:27:13
538004506,-4.4748316,48.216835,0,0,283,2015-10-27 12:24:13
538004506,-4.474665,48.216835,0,0,274,2015-10-27 12:21:13
538004506,-4.474665,48.216835,0,0,292,2015-10-27 12:18:13
538004506,-4.4744983,48.216835,0.1,0,276,2015-10-27 12:15:13
538004506,-4.4744983,48.216835,0,0,45,2015-10-27 12:12:13
538004506,-4.4744983,48.216835,0,0,45,2015-10-27 12:09:13
538004506,-4.4744983,48.216835,0.1,0,100,2015-10-27 12:06:13
538004506,-4.474665,48.216835,0.1,0,84,2015-10-27 12:03:13
