mmsi,lat,long,sog,rot,cog,datetimestamp
226105000,48.258415,-5.08254,10.8,127,129,27/10/2015 23:37:19
226105000,48.23548,-5.0404735,10.9,127,129.5,27/10/2015 23:49:21
226105000,48.228863,-5.0280914,10.8,0,128.4,27/10/2015 23:52:52
226105000,48.223022,-5.0192466,10.6,-126,138.1,27/10/2015 23:55:40
226105000,48.22266,-5.018735,10.6,0,137.9,27/10/2015 23:55:50
226105000,48.22231,-5.0182915,10.6,0,138.2,27/10/2015 23:55:59
226105000,48.220768,-5.0163884,10.6,-126,139.4,27/10/2015 23:56:41
226105000,48.21924,-5.0146565,10.6,-126,141,27/10/2015 23:57:19
226105000,48.21649,-5.0112414,10.7,0,140.6,27/10/2015 23:58:31
226105000,48.214687,-5.008897,10.7,0,139.9,27/10/2015 23:59:19
226105000,48.21388,-5.007887,10.7,-126,140.1,27/10/2015 23:59:41
226105000,48.21313,-5.0069017,10.8,0,139.6,28/10/2015 00:00:00
226105000,48.211933,-5.005453,10.7,127,140.3,28/10/2015 00:00:31
226105000,48.211586,-5.0050516,10.7,-126,140.4,28/10/2015 00:00:41
226105000,48.211212,-5.0045485,10.7,0,140.1,28/10/2015 00:00:51
226105000,48.210846,-5.004085,10.7,0,140.1,28/10/2015 00:01:00
226105000,48.210114,-5.0032,10.7,0,140.4,28/10/2015 00:01:19
226105000,48.209652,-5.00265,10.7,127,140.6,28/10/2015 00:01:31
226105000,48.209312,-5.0022135,10.7,0,140.4,28/10/2015 00:01:40
226105000,48.208557,-5.001255,10.7,-126,140.2,28/10/2015 00:02:00
226105000,48.207867,-5.000282,10.7,127,139.3,28/10/2015 00:02:19
226105000,48.20709,-4.9992867,10.6,0,139.4,28/10/2015 00:02:40
226105000,48.206284,-4.9983134,10.6,127,139.9,28/10/2015 00:03:01
226105000,48.200024,-4.9951,10.3,0,160,28/10/2015 00:05:20
226105000,48.199516,-4.99481,10.4,127,159.9,28/10/2015 00:05:31
226105000,48.194847,-4.9927382,10.5,0,162.5,28/10/2015 00:07:11
226105000,48.18672,-4.9869285,10.3,127,144.5,28/10/2015 00:10:20
226105000,48.18634,-4.986325,10.4,127,142.8,28/10/2015 00:10:31
226105000,48.18601,-4.985862,10.5,0,141.9,28/10/2015 00:10:40
226105000,48.185593,-4.9852815,10.6,127,141,28/10/2015 00:10:51
226105000,48.185295,-4.98486,10.6,0,140.4,28/10/2015 00:10:59
226105000,48.18487,-4.984192,10.7,0,139.1,28/10/2015 00:11:11
226105000,48.183846,-4.9825816,10.8,0,137,28/10/2015 00:11:40
226105000,48.183155,-4.9815383,10.9,0,136.3,28/10/2015 00:11:59
226105000,48.18272,-4.9808817,11,0,136.1,28/10/2015 00:12:11
226105000,48.18235,-4.98034,11,127,135.9,28/10/2015 00:12:22
226105000,48.18165,-4.979348,11,-126,136.2,28/10/2015 00:12:40
226105000,48.181274,-4.978833,11,-126,136.5,28/10/2015 00:12:50
226105000,48.18096,-4.9783015,11,0,135.7,28/10/2015 00:13:00
226105000,48.18023,-4.977025,11,0,134.1,28/10/2015 00:13:21
226105000,48.17954,-4.97592,11.1,127,133.6,28/10/2015 00:13:40
226105000,48.17878,-4.9749084,11.1,-126,135,28/10/2015 00:14:01
226105000,48.178013,-4.9737415,11.1,0,134.9,28/10/2015 00:14:21
226105000,48.177334,-4.972695,11.1,0,134.8,28/10/2015 00:14:40
226105000,48.176952,-4.9721518,11.1,0,135.1,28/10/2015 00:14:50
226105000,48.17659,-4.971628,11.1,0,135.3,28/10/2015 00:15:01
226105000,48.1762,-4.971113,11.1,127,135.7,28/10/2015 00:15:10
226105000,48.175777,-4.970578,11.1,0,136.5,28/10/2015 00:15:21
226105000,48.17544,-4.970105,11.1,0,136.6,28/10/2015 00:15:30
226105000,48.175102,-4.969627,11.1,0,136.6,28/10/2015 00:15:39
226105000,48.173595,-4.9673266,11.1,127,135.6,28/10/2015 00:16:21
226105000,48.17294,-4.966358,11.1,127,135.5,28/10/2015 00:16:39
226105000,48.172535,-4.9657516,11.1,0,135.2,28/10/2015 00:16:51
226105000,48.17218,-4.9651732,11.1,127,135,28/10/2015 00:17:01
226105000,48.1718,-4.9646482,11.1,0,135.3,28/10/2015 00:17:10
226105000,48.171413,-4.9640317,11.1,127,135,28/10/2015 00:17:21
226105000,48.169193,-4.96084,11.1,0,136.1,28/10/2015 00:18:21
226105000,48.168854,-4.960375,11.1,0,136.3,28/10/2015 00:18:30
226105000,48.1685,-4.95991,11.1,-126,136.6,28/10/2015 00:18:39
226105000,48.168076,-4.9593368,11.1,0,136.9,28/10/2015 00:18:51
226105000,48.167706,-4.9589,11.1,0,137.4,28/10/2015 00:19:00
226105000,48.16482,-4.954427,11.2,0,135.3,28/10/2015 00:20:19
226105000,48.16442,-4.953833,11.2,0,135.3,28/10/2015 00:20:30
226105000,48.16256,-4.9512515,11.2,127,136.3,28/10/2015 00:21:19
226105000,48.16216,-4.950645,11.2,0,135.9,28/10/2015 00:21:30
226105000,48.16182,-4.950072,11.2,0,135.3,28/10/2015 00:21:41
226105000,48.161495,-4.94946,11.2,127,134,28/10/2015 00:21:51
226105000,48.161186,-4.948943,11.2,127,133.9,28/10/2015 00:21:59
226105000,48.16048,-4.947847,11.1,-126,133.9,28/10/2015 00:22:19
226105000,48.15839,-4.9444466,11.1,0,133.1,28/10/2015 00:23:20
226105000,48.157627,-4.9432783,11.1,-126,133.3,28/10/2015 00:23:41
226105000,48.15724,-4.942662,11.1,0,133.3,28/10/2015 00:23:51
226105000,48.155445,-4.94008,11,0,135.1,28/10/2015 00:24:41
226105000,48.155037,-4.9395,11.1,0,135.3,28/10/2015 00:24:51
226105000,48.15476,-4.93905,11.1,127,135,28/10/2015 00:24:59
226105000,48.15435,-4.9384766,11,0,135.2,28/10/2015 00:25:10
226105000,48.153606,-4.937402,11.1,127,135.5,28/10/2015 00:25:31
226105000,48.15325,-4.936845,11.1,0,135.2,28/10/2015 00:25:41
226105000,48.152866,-4.936217,11.1,127,134.8,28/10/2015 00:25:51
226105000,48.152576,-4.9357915,11.1,127,134.9,28/10/2015 00:26:00
226105000,48.151752,-4.934592,11.2,-126,135.1,28/10/2015 00:26:21
226105000,48.15144,-4.934065,11.2,127,134.6,28/10/2015 00:26:30
226105000,48.15105,-4.9334383,11.2,-126,134.4,28/10/2015 00:26:42
226105000,48.15069,-4.932863,11.2,0,134.2,28/10/2015 00:26:51
226105000,48.150402,-4.9324317,11.2,0,134.2,28/10/2015 00:27:00
226105000,48.150005,-4.931795,11.2,-126,134,28/10/2015 00:27:10
226105000,48.1496,-4.9311934,11.2,0,134.3,28/10/2015 00:27:21
226105000,48.14887,-4.9300685,11.3,-126,134.4,28/10/2015 00:27:41
226105000,48.148518,-4.929495,11.3,0,134,28/10/2015 00:27:51
226105000,48.14822,-4.929042,11.3,-126,134.1,28/10/2015 00:28:00
226105000,48.14783,-4.928418,11.3,0,133.9,28/10/2015 00:28:10
226105000,48.14744,-4.9277782,11.3,127,133.6,28/10/2015 00:28:21
226105000,48.147114,-4.9272666,11.3,127,133.7,28/10/2015 00:28:30
226105000,48.146717,-4.926655,11.3,127,133.8,28/10/2015 00:28:41
226105000,48.14633,-4.9261084,11.3,0,134.2,28/10/2015 00:28:51
226105000,48.146046,-4.925655,11.3,0,134,28/10/2015 00:29:00
226105000,48.145653,-4.9250417,11.3,0,134.1,28/10/2015 00:29:10
226105000,48.145287,-4.924445,11.3,-126,133.9,28/10/2015 00:29:20
226105000,48.14494,-4.923868,11.3,127,133.6,28/10/2015 00:29:30
226105000,48.143406,-4.9217334,11.3,0,135.4,28/10/2015 00:30:10
226105000,48.14304,-4.92117,11.3,-126,135.2,28/10/2015 00:30:20
226105000,48.142277,-4.91996,11.3,0,134.7,28/10/2015 00:30:41
226105000,48.141933,-4.91944,11.4,-126,134.7,28/10/2015 00:30:50
226105000,48.14163,-4.918905,11.4,0,133.9,28/10/2015 00:31:00
226105000,48.14122,-4.9182916,11.4,0,134.2,28/10/2015 00:31:10
226105000,48.140846,-4.917715,11.4,-126,134.2,28/10/2015 00:31:20
226105000,48.140053,-4.91656,11.4,-126,134.7,28/10/2015 00:31:42
226105000,48.13972,-4.9160132,11.4,-126,134.3,28/10/2015 00:31:50
226105000,48.139366,-4.915418,11.4,0,133.9,28/10/2015 00:32:00
226105000,48.13901,-4.9148035,11.5,0,133.4,28/10/2015 00:32:10
226105000,48.138638,-4.914225,11.5,0,133.5,28/10/2015 00:32:20
226105000,48.137856,-4.913065,11.5,-126,134.1,28/10/2015 00:32:41
226105000,48.1375,-4.9125633,11.5,-126,134.4,28/10/2015 00:32:51
226105000,48.137127,-4.9120016,11.5,0,134.5,28/10/2015 00:33:00
226105000,48.136406,-4.910905,11.5,0,134.4,28/10/2015 00:33:19
226105000,48.135654,-4.9096518,11.5,127,133.7,28/10/2015 00:33:40
226105000,48.13526,-4.9090714,11.6,0,133.9,28/10/2015 00:33:51
226105000,48.13488,-4.9085317,11.6,0,134.3,28/10/2015 00:34:01
226105000,48.134506,-4.907955,11.6,0,134.3,28/10/2015 00:34:11
226105000,48.13371,-4.90675,11.6,0,134.4,28/10/2015 00:34:31
226105000,48.13339,-4.9062166,11.6,-126,134.1,28/10/2015 00:34:41
226105000,48.133026,-4.905605,11.6,0,133.7,28/10/2015 00:34:50
226105000,48.132675,-4.9050016,11.6,0,133.3,28/10/2015 00:35:00
226105000,48.132328,-4.90438,11.6,0,132.8,28/10/2015 00:35:10
226105000,48.132004,-4.9038315,11.6,0,132.6,28/10/2015 00:35:20
226105000,48.1316,-4.903072,11.6,127,131.8,28/10/2015 00:35:31
226105000,48.131275,-4.9025416,11.6,127,132,28/10/2015 00:35:41
226105000,48.130905,-4.9019566,11.6,127,132.1,28/10/2015 00:35:50
226105000,48.1298,-4.9003367,11.6,0,133.4,28/10/2015 00:36:20
226105000,48.127354,-4.89746,11.3,0,139.6,28/10/2015 00:37:19
226105000,48.12517,-4.895325,11.1,0,143.5,28/10/2015 00:38:11
226105000,48.123474,-4.8935285,11.1,0,144.1,28/10/2015 00:38:51
226105000,48.123047,-4.8931017,11.1,0,144.4,28/10/2015 00:39:00
226105000,48.120934,-4.8909183,11.1,0,145,28/10/2015 00:39:51
226105000,48.120125,-4.890105,11.1,0,145.3,28/10/2015 00:40:09
226105000,48.119686,-4.8895535,11.1,127,144.4,28/10/2015 00:40:20
226105000,48.11332,-4.8836517,10.8,0,147.9,28/10/2015 00:42:51
226105000,48.112534,-4.8828335,10.8,-126,147.4,28/10/2015 00:43:10
226105000,48.11128,-4.881487,10.9,-126,146.1,28/10/2015 00:43:39
