mmsi,lat,long,sog,rot,cog,datetimestamp
224389000,48.16173,-4.948253,8.8,0,99.7,13/12/2015 01:04:45
224389000,48.159588,-4.931842,9,127,102,13/12/2015 01:09:13
224389000,48.15835,-4.9218917,9.1,0,99.6,13/12/2015 01:11:55
224389000,48.158268,-4.921275,9.1,127,100.2,13/12/2015 01:12:05
224389000,48.158176,-4.9206734,9.1,127,101.4,13/12/2015 01:12:15
224389000,48.15748,-4.91526,8.9,0,99.3,13/12/2015 01:13:44
224389000,48.1574,-4.91457,9.1,127,99.6,13/12/2015 01:13:54
224389000,48.15724,-4.913335,9,127,100.3,13/12/2015 01:14:16
224389000,48.15708,-4.9121633,9.1,127,101.1,13/12/2015 01:14:34
224389000,48.157,-4.911548,9.1,0,100.8,13/12/2015 01:14:44
224389000,48.156666,-4.90847,9,0,99.5,13/12/2015 01:15:35
224389000,48.15643,-4.90655,9.1,0,100,13/12/2015 01:16:05
224389000,48.1562,-4.9047465,9.2,127,100.9,13/12/2015 01:16:34
224389000,48.156113,-4.904132,9,-126,101.1,13/12/2015 01:16:44
224389000,48.15602,-4.903448,9.1,127,101.1,13/12/2015 01:16:56
224389000,48.155853,-4.902215,9.1,-126,101.3,13/12/2015 01:17:15
224389000,48.15572,-4.9010234,9.2,-126,99.1,13/12/2015 01:17:34
224389000,48.1556,-4.8997083,9.1,127,97.7,13/12/2015 01:17:55
224389000,48.155544,-4.8990765,9.2,127,98,13/12/2015 01:18:06
224389000,48.15547,-4.898462,9.2,127,99.4,13/12/2015 01:18:15
224389000,48.15542,-4.8979635,9,0,99.9,13/12/2015 01:18:23
224389000,48.155334,-4.8972836,9.1,0,100.5,13/12/2015 01:18:34
224389000,48.155262,-4.8966765,9.1,-126,99.8,13/12/2015 01:18:44
224389000,48.15496,-4.8935585,9.2,-126,97.9,13/12/2015 01:19:34
224389000,48.154907,-4.892928,9.2,127,97.4,13/12/2015 01:19:44
224389000,48.154846,-4.892238,9.2,127,96.9,13/12/2015 01:19:55
224389000,48.154793,-4.891605,9.1,0,97.2,13/12/2015 01:20:05
224389000,48.154755,-4.8909817,9.1,-126,97.4,13/12/2015 01:20:15
224389000,48.154713,-4.8904834,9.1,-126,97.1,13/12/2015 01:20:24
224389000,48.154663,-4.8898034,9.1,127,97.5,13/12/2015 01:20:34
224389000,48.154606,-4.8891816,9.1,127,97.4,13/12/2015 01:20:44
224389000,48.154545,-4.888495,9.1,127,97.2,13/12/2015 01:20:56
224389000,48.154495,-4.8878684,9.1,127,96.8,13/12/2015 01:21:05
224389000,48.15445,-4.887235,9.2,127,96.6,13/12/2015 01:21:15
224389000,48.15441,-4.886665,9.1,-126,96.5,13/12/2015 01:21:23
224389000,48.154366,-4.8860283,9.2,0,95.6,13/12/2015 01:21:34
224389000,48.154293,-4.88471,9.1,0,94.5,13/12/2015 01:21:56
224389000,48.154266,-4.8840785,9.2,0,94.6,13/12/2015 01:22:06
224389000,48.154232,-4.8834434,9.1,127,94.3,13/12/2015 01:22:15
224389000,48.154182,-4.8822317,9.2,127,94.1,13/12/2015 01:22:34
224389000,48.154152,-4.8816,9.3,127,94.2,13/12/2015 01:22:44
224389000,48.15411,-4.8809085,9.1,0,94.9,13/12/2015 01:22:55
224389000,48.15406,-4.8802733,9.1,0,95.4,13/12/2015 01:23:06
224389000,48.15402,-4.8796616,9.1,0,95.5,13/12/2015 01:23:15
224389000,48.153965,-4.8785033,8.9,127,95.7,13/12/2015 01:23:34
224389000,48.15393,-4.877887,9.1,127,95.2,13/12/2015 01:23:44
224389000,48.153896,-4.877208,9.1,127,94.4,13/12/2015 01:23:55
224389000,48.153866,-4.87658,8.9,127,94.1,13/12/2015 01:24:05
224389000,48.153843,-4.875952,9,127,93.8,13/12/2015 01:24:15
224389000,48.15382,-4.875395,9,127,94,13/12/2015 01:24:24
224389000,48.153786,-4.8747115,8.9,0,94.2,13/12/2015 01:24:36
224389000,48.153748,-4.874087,9,127,95.2,13/12/2015 01:24:45
224389000,48.153706,-4.8735366,8.9,0,96.2,13/12/2015 01:24:54
224389000,48.153652,-4.872855,8.9,127,96.6,13/12/2015 01:25:05
224389000,48.1536,-4.872307,9,0,97.6,13/12/2015 01:25:14
224389000,48.15354,-4.8717,8.9,0,98.2,13/12/2015 01:25:24
224389000,48.15339,-4.87043,9,-126,99.3,13/12/2015 01:25:45
224389000,48.15332,-4.8698783,8.9,-126,99.9,13/12/2015 01:25:55
224389000,48.15324,-4.869205,8.9,-126,99.9,13/12/2015 01:26:05
224389000,48.15317,-4.8686485,9.1,-126,99.7,13/12/2015 01:26:14
224389000,48.153107,-4.8680315,9.1,0,99.1,13/12/2015 01:26:24
224389000,48.153034,-4.867348,9.1,0,98.7,13/12/2015 01:26:35
224389000,48.152973,-4.86673,9.2,0,98.1,13/12/2015 01:26:45
224389000,48.152924,-4.866175,9,127,98.3,13/12/2015 01:26:54
224389000,48.152866,-4.8655,9,0,98.2,13/12/2015 01:27:05
224389000,48.15281,-4.864947,8.9,127,99,13/12/2015 01:27:14
224389000,48.152725,-4.864335,9,-126,100.4,13/12/2015 01:27:24
224389000,48.152626,-4.8636684,8.9,-126,101.6,13/12/2015 01:27:35
224389000,48.152534,-4.863062,9,-126,101.4,13/12/2015 01:27:45
224389000,48.152454,-4.8625236,8.9,127,101.3,13/12/2015 01:27:54
224389000,48.15236,-4.8618517,8.9,0,101.7,13/12/2015 01:28:05
224389000,48.15228,-4.8613,9.1,0,101.4,13/12/2015 01:28:14
224389000,48.15204,-4.8593884,9.1,-126,100.9,13/12/2015 01:28:45
224389000,48.15198,-4.858832,9.1,0,100.3,13/12/2015 01:28:54
224389000,48.151894,-4.8581467,9.1,0,100.3,13/12/2015 01:29:05
224389000,48.151814,-4.8575916,9.2,0,101.3,13/12/2015 01:29:14
224389000,48.1516,-4.8563085,9,-126,102.8,13/12/2015 01:29:35
224389000,48.151493,-4.855705,9.1,-126,103.5,13/12/2015 01:29:45
224389000,48.151382,-4.8551083,9.1,-126,104,13/12/2015 01:29:56
224389000,48.15127,-4.854503,8.9,0,103.9,13/12/2015 01:30:05
224389000,48.151173,-4.8539634,9.1,0,104.9,13/12/2015 01:30:14
224389000,48.151073,-4.8533783,9,-126,105.6,13/12/2015 01:30:24
224389000,48.150955,-4.85278,8.9,-126,105.1,13/12/2015 01:30:34
224389000,48.150845,-4.8521132,9,127,104.1,13/12/2015 01:30:45
224389000,48.15074,-4.85151,9,0,104.4,13/12/2015 01:30:55
224389000,48.15065,-4.850907,9,0,103.8,13/12/2015 01:31:05
224389000,48.150574,-4.850362,9,-126,102.7,13/12/2015 01:31:13
224389000,48.150494,-4.8497515,9,0,101.9,13/12/2015 01:31:24
224389000,48.150414,-4.8491335,9.1,-126,101.5,13/12/2015 01:31:34
224389000,48.150333,-4.848457,9.1,-126,101,13/12/2015 01:31:45
224389000,48.150257,-4.847833,9,0,100.6,13/12/2015 01:31:55
224389000,48.15018,-4.8472185,9.1,0,100.7,13/12/2015 01:32:05
224389000,48.15011,-4.846675,9,0,100.9,13/12/2015 01:32:14
224389000,48.15002,-4.8460917,8.8,127,102,13/12/2015 01:32:25
224389000,48.149925,-4.845515,8.6,-126,103.4,13/12/2015 01:32:34
224389000,48.14982,-4.844945,8.6,0,104.2,13/12/2015 01:32:44
224389000,48.149704,-4.8443284,8.5,0,104.6,13/12/2015 01:32:55
224389000,48.1496,-4.8437734,8.5,0,105.1,13/12/2015 01:33:04
224389000,48.149506,-4.8432684,8.4,0,104.8,13/12/2015 01:33:14
224389000,48.149406,-4.8427114,8.5,127,104.4,13/12/2015 01:33:24
224389000,48.149307,-4.8421516,8.3,0,104.2,13/12/2015 01:33:34
224389000,48.149117,-4.8409815,8.3,0,103.7,13/12/2015 01:33:55
224389000,48.149033,-4.8404317,8.2,-126,103.4,13/12/2015 01:34:05
224389000,48.148956,-4.83993,8.2,0,102.7,13/12/2015 01:34:14
224389000,48.148808,-4.8388133,8.2,0,101.2,13/12/2015 01:34:34
224389000,48.14874,-4.838265,8.3,127,101.1,13/12/2015 01:34:44
224389000,48.14866,-4.8376617,8.2,-126,101.1,13/12/2015 01:34:55
224389000,48.148575,-4.8371015,8.3,127,102,13/12/2015 01:35:04
224389000,48.14848,-4.83655,8.3,127,103.3,13/12/2015 01:35:15
224389000,48.1484,-4.8360467,8.2,0,104.3,13/12/2015 01:35:24
224389000,48.1483,-4.8354936,8.3,0,105.3,13/12/2015 01:35:34
224389000,48.148186,-4.8349433,8.3,-126,106.2,13/12/2015 01:35:44
224389000,48.14806,-4.834338,8.2,-126,106.2,13/12/2015 01:35:55
224389000,48.147945,-4.833785,8.4,-126,105.9,13/12/2015 01:36:04
224389000,48.147835,-4.83323,8.3,-126,105,13/12/2015 01:36:15
224389000,48.14775,-4.83272,8.3,0,103.7,13/12/2015 01:36:23
224389000,48.147667,-4.8321586,8.2,0,102.3,13/12/2015 01:36:34
224389000,48.147606,-4.8315916,8.2,0,100.7,13/12/2015 01:36:44
224389000,48.147552,-4.83097,8.3,127,98.9,13/12/2015 01:36:55
224389000,48.147514,-4.8304033,8.3,127,98.2,13/12/2015 01:37:05
224389000,48.147472,-4.8298316,8.2,0,97.5,13/12/2015 01:37:15
224389000,48.14744,-4.829312,8.3,0,96.8,13/12/2015 01:37:24
224389000,48.146687,-4.82198,8.3,0,97.4,13/12/2015 01:39:32
224389000,48.146645,-4.82147,8.3,0,97.3,13/12/2015 01:39:42
224389000,48.146595,-4.820843,8.3,-126,97.5,13/12/2015 01:39:53
224389000,48.146545,-4.82027,8.4,-126,97.4,13/12/2015 01:40:04
224389000,48.146492,-4.8197017,8.3,127,97.7,13/12/2015 01:40:13
224389000,48.146435,-4.8191285,8.3,0,98.4,13/12/2015 01:40:23
224389000,48.146294,-4.8180485,8.3,0,100.5,13/12/2015 01:40:42
224389000,48.146206,-4.8174334,8.2,127,100.6,13/12/2015 01:40:53
224389000,48.146133,-4.816875,8.2,127,100.7,13/12/2015 01:41:03
224389000,48.146065,-4.8163185,8.2,-126,100.7,13/12/2015 01:41:13
224389000,48.145992,-4.815758,8.2,-126,100.4,13/12/2015 01:41:23
224389000,48.145935,-4.81519,8.3,-126,99.8,13/12/2015 01:41:32
224389000,48.145885,-4.8146915,8.3,0,98.6,13/12/2015 01:41:42
224389000,48.145832,-4.814067,8.2,0,97.8,13/12/2015 01:41:53
224389000,48.145782,-4.8134885,8.4,127,97.3,13/12/2015 01:42:03
224389000,48.145733,-4.8129134,8.3,127,97.1,13/12/2015 01:42:13
224389000,48.14569,-4.8123384,8.3,127,97,13/12/2015 01:42:23
224389000,48.14564,-4.81177,8.3,127,97.5,13/12/2015 01:42:32
224389000,48.14559,-4.811255,8.3,127,98.2,13/12/2015 01:42:42
224389000,48.145527,-4.8106365,8.4,127,99.2,13/12/2015 01:42:53
224389000,48.145462,-4.810135,8.2,127,100.1,13/12/2015 01:43:03
224389000,48.14538,-4.8095117,8.3,127,101,13/12/2015 01:43:12
224389000,48.145294,-4.8089485,8.4,127,101.6,13/12/2015 01:43:23
224389000,48.145214,-4.8083816,8.4,0,101.6,13/12/2015 01:43:32
224389000,48.14514,-4.8078785,8.3,0,100.9,13/12/2015 01:43:42
224389000,48.145065,-4.80726,8.2,-126,100.2,13/12/2015 01:43:53
224389000,48.145008,-4.8066983,8.2,0,99.6,13/12/2015 01:44:03
224389000,48.14496,-4.8061485,8.1,-126,98.4,13/12/2015 01:44:12
224389000,48.14492,-4.8056035,8,0,97.7,13/12/2015 01:44:22
224389000,48.144875,-4.805065,8,0,97.4,13/12/2015 01:44:32
224389000,48.14483,-4.804527,7.9,-126,97.3,13/12/2015 01:44:42
224389000,48.14478,-4.803985,7.8,0,97.4,13/12/2015 01:44:53
224389000,48.144726,-4.803445,7.9,127,97.8,13/12/2015 01:45:03
224389000,48.144672,-4.8029084,7.8,127,98,13/12/2015 01:45:12
224389000,48.144615,-4.8023715,7.7,127,98.1,13/12/2015 01:45:22
224389000,48.144558,-4.801843,7.8,127,98.8,13/12/2015 01:45:32
224389000,48.144367,-4.800265,7.8,127,100.2,13/12/2015 01:46:04
224389000,48.1443,-4.799733,7.9,0,100.3,13/12/2015 01:46:12
224389000,48.144188,-4.79867,7.8,0,99.6,13/12/2015 01:46:32
224389000,48.144127,-4.7981315,7.8,0,99,13/12/2015 01:46:42
224389000,48.144085,-4.797645,7.8,0,98.2,13/12/2015 01:46:52
224389000,48.144035,-4.797055,7.8,-126,97.2,13/12/2015 01:47:03
224389000,48.144,-4.796505,7.8,0,96.3,13/12/2015 01:47:14
224389000,48.14396,-4.795962,7.9,127,96.3,13/12/2015 01:47:22
224389000,48.14392,-4.79542,7.8,0,96.8,13/12/2015 01:47:32
224389000,48.143875,-4.79488,7.8,-126,97.5,13/12/2015 01:47:42
224389000,48.143833,-4.794405,7.8,-126,97.8,13/12/2015 01:47:52
224389000,48.143772,-4.793825,7.7,-126,98.8,13/12/2015 01:48:03
