mmsi,lat,long,sog,rot,cog,datetimestamp
227988000,48.382965,-4.8225765,10.6,-127,139.7,06/10/2015 15:04:20
227988000,48.38196,-4.8210235,10.5,-127,131,06/10/2015 15:04:51
227988000,48.38098,-4.819568,9.9,-127,136.2,06/10/2015 15:05:20
227988000,48.379906,-4.81814,10.4,-127,141.9,06/10/2015 15:05:49
227988000,48.378906,-4.816725,9.4,-127,137.3,06/10/2015 15:06:20
227988000,48.37818,-4.8158183,10.7,-127,138.8,06/10/2015 15:06:39
227988000,48.377846,-4.8153734,10.2,-127,136.6,06/10/2015 15:06:49
227988000,48.37755,-4.8148665,10.2,-127,132,06/10/2015 15:07:00
227988000,48.376907,-4.8138666,9.7,-127,139.7,06/10/2015 15:07:20
227988000,48.37738,-4.814385,7.2,-127,316.8,07/10/2015 00:44:05
227988000,48.377186,-4.8120866,8.2,-127,132.7,17/10/2015 17:42:27
227988000,48.379547,-4.8216867,10.3,-127,140.7,21/10/2015 11:15:05
227988000,48.377575,-4.812895,9.8,-127,139.1,22/10/2015 12:59:05
227988000,48.324837,-4.772247,6.9,-127,142.1,24/10/2015 11:50:04
227988000,48.324413,-4.771545,7.7,-127,121,24/10/2015 11:50:24
227988000,48.3242,-4.771167,7,-127,133.2,24/10/2015 11:50:33
227988000,48.323986,-4.770768,7.7,-127,123.6,24/10/2015 11:50:45
227988000,48.323784,-4.770415,7.3,-127,137.4,24/10/2015 11:50:53
227988000,48.32352,-4.769962,7,-127,138.8,24/10/2015 11:51:04
227988000,48.323093,-4.769195,7.5,-127,131,24/10/2015 11:51:24
227988000,48.32287,-4.7687836,7.6,-127,126.3,24/10/2015 11:51:33
227988000,48.32264,-4.768395,7.5,-127,124.9,24/10/2015 11:51:44
227988000,48.322433,-4.7680316,7.6,-127,129.4,24/10/2015 11:51:53
227988000,48.32216,-4.767565,7.7,-127,128,24/10/2015 11:52:05
227988000,48.321945,-4.7672434,7.7,-127,146.6,24/10/2015 11:52:14
227988000,48.32171,-4.766865,7.6,-127,127.3,24/10/2015 11:52:24
227988000,48.321457,-4.766492,7.5,-127,115.5,24/10/2015 11:52:33
227988000,48.321205,-4.7661066,7.4,-127,135.3,24/10/2015 11:52:44
227988000,48.32106,-4.7656584,7.8,-127,106.7,24/10/2015 11:52:54
227988000,48.32094,-4.765108,8,-127,113,24/10/2015 11:53:04
227988000,48.3209,-4.7646585,7.1,-127,95.7,24/10/2015 11:53:14
227988000,48.320873,-4.76415,7.8,-127,101.3,24/10/2015 11:53:24
227988000,48.320866,-4.7636333,7.7,-127,91.2,24/10/2015 11:53:33
227988000,48.32086,-4.7630916,7.8,-127,94,24/10/2015 11:53:43
227988000,48.320858,-4.762542,8.7,-127,86.8,24/10/2015 11:53:54
227988000,48.320835,-4.762067,7.4,-127,88.4,24/10/2015 11:54:03
227988000,48.32082,-4.76147,7.7,-127,96,24/10/2015 11:54:14
227988000,48.32081,-4.7609234,8.5,-127,85.8,24/10/2015 11:54:24
227988000,48.3208,-4.7604284,7.7,-127,104.6,24/10/2015 11:54:33
227988000,48.320793,-4.7598267,7.6,-127,89.1,24/10/2015 11:54:43
227988000,48.32076,-4.7592316,8,-127,99.2,24/10/2015 11:54:54
227988000,48.32073,-4.7588034,8.1,-127,91.3,24/10/2015 11:55:03
227988000,48.3207,-4.7582116,8.1,-127,85.9,24/10/2015 11:55:14
227988000,48.320698,-4.757655,8.2,-127,89.3,24/10/2015 11:55:23
227988000,48.3207,-4.7571635,8.2,-127,91.8,24/10/2015 11:55:33
227988000,48.3208,-4.7555084,8.1,-127,95,24/10/2015 11:56:03
227988000,48.32088,-4.75435,8.4,-127,85.3,24/10/2015 11:56:23
227988000,48.320904,-4.75385,8,-127,81.5,24/10/2015 11:56:33
227988000,48.32092,-4.753228,8.4,-127,87,24/10/2015 11:56:43
227988000,48.32094,-4.7526517,9.1,-127,88.2,24/10/2015 11:56:54
227988000,48.320946,-4.7521534,9.5,-127,86.1,24/10/2015 11:57:03
227988000,48.32098,-4.7510366,7.9,-127,86.1,24/10/2015 11:57:23
227988000,48.321003,-4.7505317,7.9,-127,84.2,24/10/2015 11:57:33
227988000,48.321037,-4.7499065,8.9,-127,79.7,24/10/2015 11:57:43
227988000,48.32106,-4.7493515,8.2,-127,85.6,24/10/2015 11:57:54
227988000,48.32107,-4.7487984,7.9,-127,95.9,24/10/2015 11:58:03
227988000,48.321095,-4.748242,7.7,-127,92.1,24/10/2015 11:58:14
227988000,48.321117,-4.7476816,8,-127,81.9,24/10/2015 11:58:23
227988000,48.321133,-4.747182,7.9,-127,98.4,24/10/2015 11:58:33
227988000,48.321148,-4.746558,8.1,-127,91.4,24/10/2015 11:58:43
227988000,48.32118,-4.7459984,8.8,-127,82.5,24/10/2015 11:58:53
227988000,48.321198,-4.7454333,8.6,-127,87.1,24/10/2015 11:59:04
