mmsi,lat,long,sog,rot,cog,datetimestamp
227146400,48.2395,-5.1018634,10.5,0,107.2,07/10/2015 07:31:39
227146400,48.23748,-5.0913568,10.2,-126,105.6,07/10/2015 07:34:09
227146400,48.236996,-5.08853,10.6,127,100.8,07/10/2015 07:34:50
227146400,48.23551,-5.080877,10.6,-126,110.6,07/10/2015 07:36:39
227146400,48.23368,-5.071688,10.5,127,100.1,07/10/2015 07:38:49
227146400,48.231956,-5.063258,10.8,0,108.2,07/10/2015 07:40:50
227146400,48.23044,-5.05548,10.6,-126,109.3,07/10/2015 07:42:40
227146400,48.228283,-5.044255,10.6,0,106.4,07/10/2015 07:45:19
227146400,48.228115,-5.043492,10.3,127,107,07/10/2015 07:45:29
227146400,48.227108,-5.0385766,10,-126,105.6,07/10/2015 07:46:40
227146400,48.22641,-5.0349784,10.4,127,107.8,07/10/2015 07:47:30
227146400,48.226246,-5.03442,10.8,-126,113.1,07/10/2015 07:47:39
227146400,48.22582,-5.032145,10.9,-126,106.3,07/10/2015 07:48:10
227146400,48.225594,-5.0306935,11.1,-126,105.2,07/10/2015 07:48:30
227146400,48.225525,-5.03015,10.1,0,104.3,07/10/2015 07:48:39
227146400,48.22505,-5.0272665,10.2,-126,102.8,07/10/2015 07:49:19
227146400,48.2247,-5.025875,10.9,-126,109.9,07/10/2015 07:49:39
227146400,48.224575,-5.0251,10.2,-126,104.9,07/10/2015 07:49:50
227146400,48.22415,-5.0230417,10.3,-126,109.9,07/10/2015 07:50:19
227146400,48.223644,-5.0209365,10.7,-126,112.8,07/10/2015 07:50:49
227146400,48.223293,-5.019407,10.4,-126,110.5,07/10/2015 07:51:10
227146400,48.22318,-5.0187716,11.1,-126,109.7,07/10/2015 07:51:19
227146400,48.22304,-5.0179715,11.5,127,104.6,07/10/2015 07:51:29
227146400,48.222908,-5.017415,9.9,127,108.9,07/10/2015 07:51:40
227146400,48.222775,-5.016725,10.2,0,106,07/10/2015 07:51:48
227146400,48.222614,-5.01591,10.6,127,103.7,07/10/2015 07:52:00
227146400,48.222393,-5.014573,11.5,-126,103.9,07/10/2015 07:52:19
227146400,48.222286,-5.013807,10.6,127,101.8,07/10/2015 07:52:29
227146400,48.221855,-5.01162,11,0,103.8,07/10/2015 07:53:00
227146400,48.22159,-5.0103683,10.5,127,111.2,07/10/2015 07:53:19
227146400,48.221405,-5.009587,10.8,0,107.6,07/10/2015 07:53:29
227146400,48.221153,-5.00825,10.2,-126,108.3,07/10/2015 07:53:48
227146400,48.22086,-5.0066385,11.7,-126,107.1,07/10/2015 07:54:10
227146400,48.220768,-5.0061116,10,-126,107.5,07/10/2015 07:54:19
227146400,48.220333,-5.004037,10.1,-126,109.4,07/10/2015 07:54:49
227146400,48.220074,-5.0024667,10.2,127,103,07/10/2015 07:55:10
227146400,48.21996,-5.0019035,10.6,-126,104.6,07/10/2015 07:55:19
227146400,48.21962,-5.0004883,10.2,-126,110.5,07/10/2015 07:55:40
227146400,48.21948,-4.9998417,11,-126,109.5,07/10/2015 07:55:49
227146400,48.21938,-4.9991617,10.1,127,107.3,07/10/2015 07:55:59
227146400,48.21921,-4.9983,10.3,127,102.9,07/10/2015 07:56:10
227146400,48.219124,-4.997733,10.6,127,103.7,07/10/2015 07:56:19
227146400,48.218952,-4.997063,10.1,-126,112.1,07/10/2015 07:56:28
227146400,48.218826,-4.99625,11,127,102.1,07/10/2015 07:56:40
227146400,48.218506,-4.99493,11.1,-126,114.5,07/10/2015 07:56:59
227146400,48.21837,-4.9940915,10.9,0,105.4,07/10/2015 07:57:10
227146400,48.218285,-4.993525,10.4,127,100.7,07/10/2015 07:57:19
227146400,48.217697,-4.990725,10.5,127,102.5,07/10/2015 07:57:59
227146400,48.217327,-4.9891067,11.9,127,113.1,07/10/2015 07:58:20
227146400,48.217186,-4.9886265,10,-126,112.9,07/10/2015 07:58:28
227146400,48.21707,-4.9877834,10.7,0,102.4,07/10/2015 07:58:39
227146400,48.21686,-4.9864316,10.3,127,101.9,07/10/2015 07:58:59
227146400,48.216473,-4.9848886,10.8,127,108,07/10/2015 07:59:20
227146400,48.21636,-4.984305,11.1,127,104,07/10/2015 07:59:29
227146400,48.216194,-4.98354,10.6,-126,106.7,07/10/2015 07:59:39
227146400,48.2157,-4.981418,10.5,127,109.3,07/10/2015 08:00:10
227146400,48.21554,-4.98065,10.4,0,107,07/10/2015 08:00:20
227146400,48.215427,-4.9800615,10.8,-126,108.7,07/10/2015 08:00:28
227146400,48.215275,-4.9792485,11.5,-126,108,07/10/2015 08:00:39
227146400,48.21521,-4.9786315,10.5,127,101.1,07/10/2015 08:00:49
227146400,48.214874,-4.9771333,10.9,0,109.3,07/10/2015 08:01:10
227146400,48.214718,-4.9763865,10.3,-126,109.7,07/10/2015 08:01:20
227146400,48.214565,-4.9758034,11.2,-126,113.8,07/10/2015 08:01:28
227146400,48.214394,-4.9750485,10.8,-126,110.8,07/10/2015 08:01:39
227146400,48.214233,-4.9744434,10.5,-126,110.6,07/10/2015 08:01:49
227146400,48.214115,-4.973685,11.5,-126,107.8,07/10/2015 08:01:58
227146400,48.21401,-4.972885,11.1,-126,105.7,07/10/2015 08:02:10
227146400,48.213856,-4.9721065,10.3,127,104.4,07/10/2015 08:02:20
227146400,48.213646,-4.9714117,10.7,-126,114.1,07/10/2015 08:02:30
227146400,48.213497,-4.9707766,10.8,-126,110.6,07/10/2015 08:02:39
227146400,48.213333,-4.970132,10.9,-126,107.8,07/10/2015 08:02:49
227146400,48.213085,-4.9686017,10.8,127,102.6,07/10/2015 08:03:10
227146400,48.212635,-4.966445,10.6,127,107.2,07/10/2015 08:03:39
227146400,48.211926,-4.96353,11.4,127,108.3,07/10/2015 08:04:20
227146400,48.21174,-4.96286,10.4,0,112.3,07/10/2015 08:04:30
