mmsi,lat,long,sog,rot,cog,datetimestamp
518866000,48.273663,-5.0569167,8.3,29,124,01/01/2016 04:27:48
518866000,48.27126,-5.053435,7,32,138.1,01/01/2016 04:29:28
518866000,48.26942,-5.050565,7.5,27,128.7,01/01/2016 04:30:47
518866000,48.268967,-5.04976,8.2,-27,126.2,01/01/2016 04:31:08
518866000,48.268505,-5.049063,7.2,21,131.9,01/01/2016 04:31:28
518866000,48.267994,-5.0484,7.1,30,138.6,01/01/2016 04:31:48
518866000,48.26773,-5.04804,7.5,18,142.4,01/01/2016 04:31:59
518866000,48.267265,-5.0472484,8.1,34,129.1,01/01/2016 04:32:18
518866000,48.26703,-5.046913,7.3,-18,132,01/01/2016 04:32:29
518866000,48.266808,-5.0465865,7.3,12,131.7,01/01/2016 04:32:39
518866000,48.266365,-5.04588,7.2,-12,130.3,01/01/2016 04:32:58
518866000,48.26613,-5.045525,6.6,28,134,01/01/2016 04:33:08
518866000,48.265194,-5.0441785,7,34,137.8,01/01/2016 04:33:47
518866000,48.264683,-5.04339,7.3,-24,135.9,01/01/2016 04:34:09
518866000,48.26352,-5.0416417,7.2,-24,131.4,01/01/2016 04:34:58
518866000,48.263035,-5.040982,7.1,7,141.3,01/01/2016 04:35:19
518866000,48.26214,-5.039523,7.3,-12,130.2,01/01/2016 04:35:58
518866000,48.26048,-5.037,7.2,-21,139.8,01/01/2016 04:37:08
518866000,48.26025,-5.0366483,7.6,13,135.3,01/01/2016 04:37:19
518866000,48.26001,-5.036238,7.4,-12,132.5,01/01/2016 04:37:28
518866000,48.25979,-5.035935,7.1,11,138.1,01/01/2016 04:37:38
518866000,48.259567,-5.0356035,7,-26,134,01/01/2016 04:37:48
518866000,48.258816,-5.0345316,8,7,130.2,01/01/2016 04:38:19
518866000,48.258606,-5.0341935,6.9,-2,133.2,01/01/2016 04:38:29
518866000,48.258175,-5.0335035,7,-26,132.7,01/01/2016 04:38:48
518866000,48.257915,-5.033095,7.6,25,132.1,01/01/2016 04:38:58
518866000,48.257683,-5.032815,6.7,16,137.2,01/01/2016 04:39:09
518866000,48.25646,-5.0309935,7.4,-14,136.4,01/01/2016 04:39:58
518866000,48.256218,-5.030665,7.1,16,137,01/01/2016 04:40:09
518866000,48.255753,-5.0299516,7.5,22,138.7,01/01/2016 04:40:28
518866000,48.255295,-5.029208,8,-17,131.4,01/01/2016 04:40:48
518866000,48.255047,-5.02888,7.6,35,132.3,01/01/2016 04:40:59
518866000,48.25454,-5.0281215,8,12,131.3,01/01/2016 04:41:19
518866000,48.25433,-5.0278234,7.1,27,134.1,01/01/2016 04:41:28
518866000,48.253857,-5.0270734,7.7,-18,131.5,01/01/2016 04:41:48
518866000,48.253593,-5.0267234,7,9,135.7,01/01/2016 04:41:59
518866000,48.253334,-5.026348,7.5,-28,136.4,01/01/2016 04:42:09
518866000,48.2531,-5.0260315,7.1,19,134.7,01/01/2016 04:42:19
518866000,48.25288,-5.025675,8,27,138.7,01/01/2016 04:42:28
518866000,48.252647,-5.0252566,7.7,34,132.3,01/01/2016 04:42:39
518866000,48.252174,-5.02453,7.5,-32,132.2,01/01/2016 04:42:58
518866000,48.25197,-5.0241485,8.7,-25,123.5,01/01/2016 04:43:09
518866000,48.25172,-5.02385,7.2,27,131.2,01/01/2016 04:43:18
518866000,48.25149,-5.0234365,8.4,-30,127.7,01/01/2016 04:43:28
518866000,48.251232,-5.023083,7.5,18,130.6,01/01/2016 04:43:39
518866000,48.251015,-5.022743,7.6,16,131.5,01/01/2016 04:43:47
518866000,48.250786,-5.0223665,7.8,19,130.7,01/01/2016 04:43:58
518866000,48.2505,-5.0219817,7.3,42,130.6,01/01/2016 04:44:09
518866000,48.25,-5.021402,7.2,15,143.4,01/01/2016 04:44:28
518866000,48.249718,-5.021062,7.6,4,140.8,01/01/2016 04:44:38
518866000,48.24947,-5.020765,7.2,-15,140.4,01/01/2016 04:44:47
518866000,48.2492,-5.0204434,7.6,13,136.5,01/01/2016 04:44:58
518866000,48.24895,-5.0201817,7.4,19,140.3,01/01/2016 04:45:07
518866000,48.24867,-5.0198483,7.3,-31,142.5,01/01/2016 04:45:19
518866000,48.248165,-5.019282,7.1,29,143.3,01/01/2016 04:45:38
518866000,48.247917,-5.0189567,7.5,16,139.7,01/01/2016 04:45:48
518866000,48.24762,-5.0186334,7.3,28,139.4,01/01/2016 04:45:57
518866000,48.24736,-5.01835,7.1,36,145.9,01/01/2016 04:46:07
518866000,48.247116,-5.0180316,7.6,-25,143.7,01/01/2016 04:46:17
518866000,48.246822,-5.0177364,7.3,27,149.6,01/01/2016 04:46:28
518866000,48.24656,-5.0173783,7.5,-27,143.5,01/01/2016 04:46:38
518866000,48.2463,-5.017115,7.1,13,144.2,01/01/2016 04:46:48
518866000,48.246067,-5.016832,7.1,-9,146.5,01/01/2016 04:46:58
518866000,48.24522,-5.015868,7,19,147.2,01/01/2016 04:47:28
518866000,48.244965,-5.015575,7.4,25,144.9,01/01/2016 04:47:38
518866000,48.244675,-5.01527,7.4,-2,148.2,01/01/2016 04:47:47
518866000,48.244427,-5.0149565,7.7,-22,143.9,01/01/2016 04:47:58
518866000,48.244167,-5.0146317,7.7,22,141.6,01/01/2016 04:48:07
518866000,48.2439,-5.014273,7.7,-31,136.4,01/01/2016 04:48:17
518866000,48.243618,-5.013982,7.2,32,144.3,01/01/2016 04:48:29
518866000,48.243366,-5.0136566,7.5,-26,144.5,01/01/2016 04:48:39
518866000,48.24312,-5.01336,7.7,22,143.7,01/01/2016 04:48:47
518866000,48.24281,-5.013058,7.2,30,153,01/01/2016 04:48:57
518866000,48.242527,-5.01272,7.8,-24,145.8,01/01/2016 04:49:08
518866000,48.242283,-5.012465,7.6,-29,150.8,01/01/2016 04:49:17
518866000,48.241955,-5.0121136,7.3,3,144.2,01/01/2016 04:49:29
518866000,48.24169,-5.011855,7.5,-16,142.2,01/01/2016 04:49:38
518866000,48.241425,-5.0116,7.3,36,147.6,01/01/2016 04:49:48
