mmsi,lat,long,sog,rot,cog,datetimestamp
228727000,48.278652,-4.97886,15.9,-127,124.8,17/10/2015 03:49:48
228727000,48.263046,-4.944525,16.1,-127,120.2,17/10/2015 03:56:00
228727000,48.256966,-4.9285583,16.5,-127,119.5,17/10/2015 03:58:42
228727000,48.25586,-4.9256315,16.4,-127,119.1,17/10/2015 03:59:12
228727000,48.254745,-4.92272,16.3,-127,119.7,17/10/2015 03:59:42
228727000,48.2543,-4.921563,16.6,-127,119.2,17/10/2015 03:59:54
228727000,48.254086,-4.9209366,16.2,-127,119.7,17/10/2015 04:00:00
228727000,48.253876,-4.9203568,16.4,-127,119,17/10/2015 04:00:06
228727000,48.253647,-4.9197483,16.6,-127,119.4,17/10/2015 04:00:12
228727000,48.253384,-4.919103,16.4,-127,118.9,17/10/2015 04:00:17
228727000,48.252277,-4.9161983,16.4,-127,119.7,17/10/2015 04:00:48
228727000,48.252068,-4.915615,16.7,-127,119.7,17/10/2015 04:00:54
228727000,48.251846,-4.9149766,16.4,-127,119.5,17/10/2015 04:01:00
228727000,48.249847,-4.9096184,16.6,-127,118.7,17/10/2015 04:01:55
228727000,48.249634,-4.909045,16.5,-127,118.8,17/10/2015 04:02:00
228727000,48.248966,-4.90722,16.7,-127,118.9,17/10/2015 04:02:18
228727000,48.24852,-4.905978,16.3,-127,119.3,17/10/2015 04:02:30
228727000,48.2481,-4.904898,16.5,-127,119.5,17/10/2015 04:02:41
228727000,48.246735,-4.901185,16.5,-127,119.6,17/10/2015 04:03:17
228727000,48.24651,-4.9006,16.4,-127,119.4,17/10/2015 04:03:24
228727000,48.24626,-4.8999968,16.5,-127,119.4,17/10/2015 04:03:30
228727000,48.246044,-4.8994284,16.4,-127,120,17/10/2015 04:03:36
228727000,48.245087,-4.89715,16.2,-127,124.7,17/10/2015 04:04:00
228727000,48.244175,-4.8955083,16,-127,130,17/10/2015 04:04:17
228727000,48.242847,-4.893335,15.5,-127,138.2,17/10/2015 04:04:47
228727000,48.242687,-4.8930483,29.4,-127,134.2,17/10/2015 04:04:49
228727000,48.24243,-4.892795,15.4,-127,140.2,17/10/2015 04:04:54
228727000,48.242126,-4.892393,15.3,-127,141.7,17/10/2015 04:05:00
228727000,48.242073,-4.8923635,15.3,-127,141.9,17/10/2015 04:05:01
228727000,48.24174,-4.892015,15.2,-127,143.3,17/10/2015 04:05:05
228727000,48.241386,-4.8916383,15.1,-127,144.7,17/10/2015 04:05:12
228727000,48.24104,-4.8912983,14.9,-127,146.9,17/10/2015 04:05:17
228727000,48.240692,-4.890985,15,-127,148.2,17/10/2015 04:05:24
228727000,48.24037,-4.8906364,14.9,-127,149.9,17/10/2015 04:05:30
228727000,48.240055,-4.8903666,14.8,-127,151.7,17/10/2015 04:05:36
228727000,48.23976,-4.890205,14.7,-127,153,17/10/2015 04:05:41
228727000,48.23945,-4.890052,14.6,-127,154.4,17/10/2015 04:05:47
228727000,48.2373,-4.8886366,13.9,-127,162.6,17/10/2015 04:06:20
228727000,48.237072,-4.888565,13.8,-127,163.5,17/10/2015 04:06:24
228727000,48.23667,-4.888405,13.9,-127,164.7,17/10/2015 04:06:30
228727000,48.235207,-4.887893,13.2,-127,171.3,17/10/2015 04:06:53
228727000,48.234856,-4.887805,13.1,-127,174.3,17/10/2015 04:07:00
228727000,48.233788,-4.887885,12.5,-127,188.2,17/10/2015 04:07:18
228727000,48.233406,-4.8879485,12.3,-127,193.8,17/10/2015 04:07:24
228727000,48.233086,-4.8881135,12.3,-127,198.5,17/10/2015 04:07:30
228727000,48.232765,-4.8883233,12.2,-127,204.7,17/10/2015 04:07:36
228727000,48.232525,-4.88859,12.2,-127,208.7,17/10/2015 04:07:42
228727000,48.232277,-4.888797,12.1,-127,214.4,17/10/2015 04:07:47
228727000,48.23196,-4.889127,12.1,-127,220.4,17/10/2015 04:07:53
228727000,48.231724,-4.889477,12,-127,226.6,17/10/2015 04:08:00
