mmsi,lat,long,sog,rot,cog,datetimestamp
244925000,48.1535,-5.0493317,8.2,-11,54,01/03/2016 08:13:33
244925000,48.15383,-5.0483317,8.2,-16,56,01/03/2016 08:13:53
244925000,48.157665,-5.039665,7.9,12,55,01/03/2016 08:17:04
244925000,48.158,-5.039165,7.7,22,56,01/03/2016 08:17:15
244925000,48.158333,-5.0383315,7.9,-36,59,01/03/2016 08:17:35
244925000,48.15917,-5.0364985,7.8,-11,55,01/03/2016 08:18:15
244925000,48.1595,-5.035665,7.8,-14,54,01/03/2016 08:18:33
244925000,48.16033,-5.0338316,7.9,-33,58,01/03/2016 08:19:15
244925000,48.160667,-5.0329986,7.8,16,56,01/03/2016 08:19:33
244925000,48.162334,-5.029498,7.7,-21,58,01/03/2016 08:20:53
244925000,48.164665,-5.024165,7.7,-24,58,01/03/2016 08:22:54
244925000,48.165,-5.023165,7.7,21,56,01/03/2016 08:23:14
244925000,48.165833,-5.021498,7.7,-25,56,01/03/2016 08:23:53
244925000,48.166668,-5.019665,7.7,36,55,01/03/2016 08:24:34
244925000,48.167,-5.0188317,7.7,-18,54,01/03/2016 08:24:53
244925000,48.1675,-5.017832,7.7,9,56,01/03/2016 08:25:14
244925000,48.167835,-5.017165,7.6,-24,55,01/03/2016 08:25:34
244925000,48.168,-5.016665,7.7,-15,56,01/03/2016 08:25:43
244925000,48.168167,-5.016165,7.8,-19,56,01/03/2016 08:25:54
244925000,48.1685,-5.0158315,7.8,24,55,01/03/2016 08:26:05
244925000,48.168667,-5.015165,7.7,-4,54,01/03/2016 08:26:14
244925000,48.169,-5.014498,7.8,-10,56,01/03/2016 08:26:34
244925000,48.1695,-5.0134983,7.7,-17,57,01/03/2016 08:26:53
244925000,48.169834,-5.012665,7.6,17,55,01/03/2016 08:27:14
244925000,48.170334,-5.0118318,7.5,36,55,01/03/2016 08:27:34
244925000,48.170834,-5.0104985,7.6,12,56,01/03/2016 08:28:04
244925000,48.171,-5.0099983,7.6,5,56,01/03/2016 08:28:14
244925000,48.171333,-5.009498,7.6,0,55,01/03/2016 08:28:26
244925000,48.1715,-5.009165,7.6,12,54,01/03/2016 08:28:34
244925000,48.171833,-5.008332,7.5,-19,58,01/03/2016 08:28:53
244925000,48.172,-5.0079985,7.5,-27,58,01/03/2016 08:29:04
244925000,48.172333,-5.0074983,7.4,-14,55,01/03/2016 08:29:14
244925000,48.173,-5.0058317,7.5,18,56,01/03/2016 08:29:53
