MMSI,Method,Sub1,Sub2,Sub3,Sub4,Sub5,Sub6,Sub7,Sub8,Sub9,Sub10,Sub11,Sub12,Sub13,Sub14,Sub15,Sub16,Sub17,Sub18,Sub19,Sub20,Sub21
636092331.csv,Kalman,7.298710594032905,8.421808203332183,10.155956963937955,12.435418377185682,15.535112453271223,17.436518274864103,21.32884398643257,27.999088245390645,31.11118699836861,34.487231922300715,46.311417767395,56.35979166869933,64.51739926237634,58.660833555704606,52.67451457427554,56.4195155950903,67.5591592333312,62.89850944318218,68.3063397875763,71.79176887424738,87.80205856217661
636092331.csv,Linear,67.88379624166303,100.57922075130656,131.98993472250345,164.45832180894686,192.942482411813,227.42388133146076,253.72113556872284,291.52931740362004,306.9955475371414,340.31719698946404,391.0519495993971,418.75063864718254,422.683546329715,435.63148582304336,456.7578629127057,481.5288932489312,509.88433056442625,547.470682054518,589.3452303786884,633.9020356720354,694.0172699662038
224389000.csv,Kalman,11.982232935240104,20.047597077589305,32.067433796023806,51.6479266226668,91.48485821587512,153.0053577446984,148.80035564723858,204.7589620885145,194.6036212693092,228.64690104329114,235.33516103647077,277.27827928360045,248.48530091410103,235.6999824651508,253.4099947886833,294.86321092376863,282.45571707410596,250.70397972374366,205.07640889112696,383.8180400369255,338.698688972879
224389000.csv,Linear,69.57860409595517,103.1208835605848,135.45389634004297,170.11566198313955,202.5365780850291,235.2073610894294,263.4949192912556,297.78790098989117,312.5493940055161,349.49640574656803,393.2268574711994,426.94338937530154,437.46260118187286,450.5691933653536,473.5364246074346,500.2353793951595,532.8198668945776,570.6906845350592,614.8549965274648,668.8998811082986,872.3687830508586
220540000.csv,Kalman,11.52798028563997,13.917485353069939,22.134812919420057,34.57659072397872,54.1330217013171,78.06566049068637,86.47849707250242,114.3177528195601,132.7907058173509,147.21987935530439,194.86801575477082,256.74387857309193,303.1366279178609,279.9127629922582,275.5862778688196,248.58254985498596,244.1437057607047,246.1842530859191,243.0279574160164,191.18760794065375,187.6823053090312
220540000.csv,Linear,88.74886418177852,132.26315966601197,176.16382014889703,218.36768883195614,260.27837337726214,304.9462859998765,333.62276296948755,391.2030431666953,414.1505210359585,448.0992135153952,501.33394783651005,563.6814407636036,580.511579954889,593.6049862416261,614.7065827554858,641.9536531706265,675.5026113482531,718.3419948415498,766.32248515439,822.0719250518072,884.8766672097885
211286440.csv,Kalman,14.224651607076797,31.561063228816693,57.73466747453088,78.21307299394574,94.16686594561271,116.8975710960795,136.37973497239358,164.4645323072402,163.89980535798279,182.28459143986225,182.41451928281955,256.81806992088286,222.80161138531574,246.45823319802741,291.34449096109506,284.0215375937232,299.9280705950118,313.6903721035771,285.83020751227207,436.9958920027112,469.91392388842894
211286440.csv,Linear,38.068949273291906,56.30156127345372,74.57305314962699,92.2646900185558,110.16423145357307,126.60460099524506,145.51240075762175,160.50618583815574,176.9463641949001,195.7819789207953,218.32332879319873,229.31404846565079,234.28000211461145,244.15246885334076,257.46688736799643,273.2320675587789,297.39386852268603,323.89403942052155,360.10911159347893,408.67045907121394,463.20388520087573
207138000.csv,Kalman,12.984508476730031,61.753788184866636,137.75460864567384,225.8648312898724,308.3111357311532,361.71846739994606,338.2720035481129,332.319323953865,310.03635445989465,230.6512788040167,189.98505840006607,242.29785636686574,289.0627710314275,315.9047742530803,375.7793987963927,456.2865870351674,532.2466431453067,660.8456293829794,732.0237520415013,723.4591424245287,631.1978694201653
207138000.csv,Linear,37.40233541589271,55.65773946444528,73.33485075514221,91.52880761823167,108.90354470557918,127.85176671072855,141.23966326687474,163.25616401897685,170.52280294027167,186.83045910148613,210.33055062192273,238.41330923141322,247.07180446572917,252.87342144629693,261.22057169685814,273.4099471053107,288.4042563417294,306.8842766646654,327.945188256284,352.4536560865661,379.55857523111916
